acousticness,album,artist,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,playlist,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0.0853,Chance,Eugy,0.775,195140,0.813,1.25e-06,11,0.196,-5.136,0,Afrobeats 2015,17.0,0.148,107.021,4,0REKxawwhhkWo9DALyT7kl,Chance,0.504
0.343,According to X,DJ Xclusive,0.589,202133,0.64,0.0,9,0.104,-8.334,0,Afrobeats 2015,4.0,0.458,95.095,4,0ICsVaW4odDJIACYjewUlo,Cash Only,0.773
0.309,Duro (Remix),Tekno,0.607,212000,0.87,3.79e-06,6,0.09,-3.298,0,Afrobeats 2015,23.0,0.0812,119.981,4,2xUTGD8UhmNAweanbpf5lW,Duro (Remix),0.968
0.0301,Izzue,Davido x Dammy Krane,0.86,180611,0.671,5.49e-05,11,0.0807,-1.908,0,Afrobeats 2015,0.0,0.0512,107.071,4,5BIvlbkqFZMdSTiKHhnl1o,IZZUE,0.863
0.343,Osey,Nero X,0.795,223947,0.642,0.0,4,0.0356,-4.792,1,Afrobeats 2015,28.0,0.0853,108.988,4,1RFqAX5DsXtZt6p3c8trfj,Osey,0.962
0.404,Raba (feat. Kiss Daniel & Sugarboy),DJ Shabsy,0.659,219690,0.868,0.0,0,0.139,-3.936,1,Afrobeats 2015,25.0,0.208,103.051,4,5Z0OUVhGaWv8z7iVU0q3GP,Raba (feat. Kiss Daniel & Sugarboy),0.822
0.0518,Kabiyesi,Dr SID,0.75,218342,0.934,0.000616,9,0.361,-3.414,1,Afrobeats 2015,30.0,0.0622,119.997,4,1gNKwgCld33nYKijvEOEgg,Kabiyesi,0.859
0.212,Nyedzilo,Edem,0.878,220552,0.872,2.07e-06,9,0.343,-2.771,1,Afrobeats 2015,10.0,0.217,112.98,4,38ZDpM2gXWYZyHqwfhKxkt,Nyedzilo,0.855
0.00242,Making Tasha Proud,Jayso,0.657,219507,0.914,0.0973,7,0.212,-7.872,1,Afrobeats 2015,2.0,0.051,116.003,4,3m5D2Cm2ygSBiHluPNliU7,Have a Party,0.799
0.0743,Dodo,DaVido,0.759,198191,0.815,0.000237,2,0.167,-3.679,1,Afrobeats 2015,3.0,0.0418,113.965,4,55Ko1wKE6Rf8DP6bkv38Tk,Dodo,0.956
0.106,Quality,CDQ,0.734,247562,0.877,0.0,9,0.131,-2.273,1,Afrobeats 2015,21.0,0.0958,123.989,4,0jPA1M9U7gAeHIDhit5ZdH,Nowo E Soke,0.509
0.152,Skin Tight (feat. Efya),Mr Eazi,0.654,248627,0.439,1.11e-05,9,0.111,-7.114,0,Afrobeats 2015,24.0,0.263,111.358,3,7vpMQ2vmU6O2qFG7aNKwiL,Skin Tight (feat. Efya),0.512
0.00608,Verified,MzVee,0.506,192667,0.759,0.0,8,0.0618,-4.812,1,Afrobeats 2015,9.0,0.0601,90.419,4,4mmY2ub6eaaGXJHRV2aEBG,Hold Me Now,0.368
0.163,Final (Baba Nla) - Single,WizKid,0.793,160000,0.726,0.0,8,0.0934,-6.693,0,Afrobeats 2015,46.0,0.082,105.059,4,5bPpNuK3qgt1UbI18QEUYx,Final (Baba Nla),0.902
0.592,Eyan Mayweather,Olamide,0.7,253467,0.963,0.0,1,0.396,-3.636,0,Afrobeats 2015,39.0,0.14,125.036,4,0N6lUfSwuOWlmP2YUGtIZb,Bobo,0.802
0.022,Re-Vee-Lation,MzVee,0.67,248870,0.938,0.000129,2,0.103,-5.077,0,Afrobeats 2015,8.0,0.17,114.996,4,7H6oi17gPbkamPg6uUZ4Ub,My Everything (feat. Shatta Wale),0.893
0.579,Mightylele,Stonebwoy,0.739,217950,0.838,0.0,10,0.102,-2.779,0,Afrobeats 2015,30.0,0.137,100.021,4,6V5cORO8CMt9kHKCZyb3Ce,Mightylele,0.644
0.378,Body,Eugy,0.831,216000,0.259,0.000151,2,0.0994,-13.457,0,Afrobeats 2015,39.0,0.175,99.978,4,23cKBEBXThKBPykpFFxgCK,Body,0.393
0.607,Skibi Dat,Viktoh,0.939,222703,0.773,0.0,2,0.262,-2.771,1,Afrobeats 2015,27.0,0.124,110.945,4,6EeUOiYlUoaJuAtjVeSGug,Skibi Dat,0.882
0.235,Dogo Yaro,VVIP,0.822,231485,0.472,0.0,4,0.08,-15.11,1,Afrobeats 2015,8.0,0.0929,110.019,4,52Lp1se3eELkEHINxO47q3,Dogo Yaro,0.964
0.237,Ay3 Late,Pappy Kojo,0.914,198493,0.84,0.0,6,0.0728,-7.175,1,Afrobeats 2015,17.0,0.16,104.06,4,2GNe80Y3Ntni15MGTTczqX,Ay3 Late,0.869
0.269,Nineteen Ninety,Omar Sterling,0.801,191787,0.467,0.0,0,0.259,-4.925,0,Afrobeats 2015,19.0,0.288,86.005,4,2Wzp4wkIRJCMPyfpLErgiX,Nineteen Ninety,0.833
0.107,Skolom (feat. Sena Dagadu),VVIP,0.837,200000,0.585,0.0,6,0.0986,-3.894,1,Afrobeats 2015,13.0,0.141,101.984,4,2qlUNt7I7fBa5Fu1AuODut,Skolom (feat. Sena Dagadu),0.618
0.0834,Hollup (feat. Joeyb & Dammykrane),Mr Eazi,0.892,260702,0.314,1.81e-06,2,0.0597,-10.114,0,Afrobeats 2015,11.0,0.0947,107.06,4,35ADpPECiE8FNfyPpGLNp8,Hollup (feat. Joeyb & Dammykrane),0.607
0.00554,Verified,MzVee,0.762,196909,0.753,4.24e-06,4,0.0594,-3.594,0,Afrobeats 2015,5.0,0.096,109.995,4,6ku7mx1NaV7DCDtjXrnARN,Mensuro Obia (feat. Pappy Kojo),0.873
0.223,Trash Can,Ice Prince,0.763,222347,0.826,5.35e-05,10,0.316,-4.258,1,Afrobeats 2015,25.0,0.0478,125.02,4,4Mo7seWUssbRXkjgd6W5xN,Marry You,0.926
0.058,Abofra,MzVee,0.35,249600,0.815,3.29e-06,2,0.113,-4.732,1,Afrobeats 2015,0.0,0.0629,97.479,4,4AQFV1PQdRQj0O3BtVl5PM,Abofra,0.701
0.0447,Mi Naa Bo Po,E.L,0.799,208079,0.669,0.0,1,0.317,-6.932,1,Afrobeats 2015,10.0,0.146,105.021,4,0hovUeO8jGElpytS8aGA43,Mi Naa Bo Po,0.664
0.232,Jinja,Fuse ODG,0.946,201591,0.7,2.77e-05,2,0.0426,-3.297,0,Afrobeats 2016,33.0,0.0741,114.999,4,3IfgO1h8yXZJiI9Y4FDCC2,Jinja,0.96
0.0438,"My Woman, My Everything (feat. Wandecoal) - Single",Patoranking,0.902,233718,0.845,0.0,11,0.0867,-2.695,1,Afrobeats 2016,54.0,0.0644,112.005,4,5MAScTGPHzWAeivPjpATa9,"My Woman, My Everything (feat. Wandecoal)",0.625
0.231,John Vuitton: Wichita to Ghana Mixtape,Various Artists,0.965,180428,0.838,0.0,11,0.0357,-2.701,0,Afrobeats 2016,9.0,0.138,108.068,4,4kiJ3d3tJ71oOVQXNvrEGm,Rich Nigga Shit,0.602
0.0789,Come over (feat. MzVee),Stonebwoy,0.68,205141,0.887,2.75e-05,1,0.0735,-4.476,1,Afrobeats 2016,13.0,0.15,105.06,4,7hk9u3sVyyjaAfXGSDLFHl,Come over (feat. MzVee),0.935
0.534,Your Number,Ayo Jay,0.588,204081,0.61,0.0,9,0.303,-5.008,0,Afrobeats 2016,61.0,0.234,99.926,4,5J4FiKDJIdJ8AKx2gaWMt4,Your Number,0.645
0.275,Kakai,Shatta Wale,0.818,218587,0.819,0.0,9,0.17,-4.353,0,Afrobeats 2016,3.0,0.176,111.946,4,1gRpgIl5ZJfvZNBtyrNQIj,Kakai,0.67
0.217,Disturbation,Medikal,0.702,235898,0.675,0.0,10,0.0666,-4.975,0,Afrobeats 2016,21.0,0.417,128.701,5,0rDEtjjk14AKhNZ2J3uW16,Too Risky (feat. Sister Deborah),0.651
0.71,Too Late,Adina Thembi,0.777,231178,0.662,0.0,8,0.085,-2.115,1,Afrobeats 2016,23.0,0.0302,103.978,4,6tbSvUgPgGwlA6r23zsqMf,Too Late,0.725
0.0158,Ohema (feat. Mr Eazi),DJ Spinall,0.777,208666,0.707,0.000173,9,0.0522,-4.812,0,Afrobeats 2016,36.0,0.152,106.98,4,6f4JwY2yPutl4DIq29Pn7h,Ohema (feat. Mr Eazi),0.819
0.0484,Fallen In Love,Chidinma,0.723,227213,0.336,0.0,5,0.0699,-20.438,1,Afrobeats 2016,30.0,0.1,112.007,4,6yx9oXDnT2eCYLvHbM0VBC,Fallen In Love,0.88
0.36,Do like That,Korede Bello,0.812,213519,0.366,0.0,5,0.0793,-10.245,0,Afrobeats 2016,63.0,0.447,114.093,4,0z0qRN3HNUCOG9y1R7umuD,Do Like That,0.659
0.581,Awo'a,Pappy Kojo,0.942,192360,0.731,1.13e-06,10,0.123,-6.085,0,Afrobeats 2016,15.0,0.276,104.03,4,6qSSrfGDIxfBbf7CfuhL25,Awo'a,0.823
0.364,Mama Africa (The Diary of an African Woman) [Deluxe Version],Yemi Alade,0.71,206340,0.899,0.0,5,0.118,-0.51,1,Afrobeats 2016,30.0,0.0782,170.961,3,2XT9mDhAtP0uoxBqJ8HF36,Na Gode (feat. Selebobo),0.963
0.452,Maga Don Pay,Jupitar,0.782,217915,0.932,1.8e-06,3,0.146,-0.149,0,Afrobeats 2016,0.0,0.0341,114.975,4,622yjQP8l7hyzss39SGwYI,Jupitar - Enemies Remix,0.81
0.816,Grind (feat. a.I.),Vision DJ,0.865,227109,0.662,0.0,4,0.151,-5.823,0,Afrobeats 2016,19.0,0.256,102.033,4,7JV5kpGFpLARrXNuCITdJ1,Grind (feat. a.I.),0.922
0.122,Ekiikimi (feat. Luther),Wisa Greid,0.895,197956,0.598,0.0,5,0.0581,-8.025,0,Afrobeats 2016,19.0,0.145,120.026,4,2FBPFqJnn00ZnRh5zvBAaJ,Ekiikimi (feat. Luther),0.956
0.473,Break Through,Bisa Kdei,0.86,190016,0.645,0.000379,0,0.0929,-5.336,1,Afrobeats 2016,36.0,0.0659,124.952,4,373hf6crYkOHIIeTV9MQ7u,Brother Brother,0.91
0.0686,I Like The Way,Timaya,0.802,199933,0.79,1.76e-05,0,0.0747,-2.794,1,Afrobeats 2016,35.0,0.0709,101.03,4,1B6xCaeGe5cKrq9vJ7Zea1,I Like The Way,0.683
0.302,Club,Donzy,0.856,240760,0.856,0.0,7,0.0689,-1.341,1,Afrobeats 2016,9.0,0.0894,118.005,4,7llebVZD9Mko545JJqNwmM,Club,0.969
0.0672,BieGya (Open Fire),Criss Waddle,0.752,215960,0.864,0.0,1,0.114,-4.404,1,Afrobeats 2016,12.0,0.0911,110.07,4,3eDjG1NpTRDtiK4OIK5rec,BieGya - Open Fire,0.32
0.0928,Last Daze Of Summer,Maleek Berry,0.706,211765,0.659,3.11e-06,0,0.122,-4.216,1,Afrobeats 2016,51.0,0.0381,102.122,4,4qOfbZChxf8ZLEaAxeotFB,Eko Miami,0.567
0.133,Obordorbidi,Shatta Wale,0.896,238907,0.767,2.6e-06,9,0.098,-3.784,1,Afrobeats 2016,16.0,0.0715,110.034,4,2tvaBmSO3osR5QFvdWB8nI,Obordorbidi,0.747
0.448,Gifted,Flowking Stone,0.912,201091,0.745,0.0,7,0.0378,-4.046,0,Afrobeats 2016,7.0,0.352,112.067,4,0V9WPWshB5eIDp5lOZRG4K,Mekyeakyea,0.876
0.336,Love You Tire,Mayorkun,0.859,182047,0.69,7.1e-06,7,0.0864,-4.12,0,Afrobeats 2016,1.0,0.0614,108.994,4,0ghghrqowThKrKukjhz9XR,Love You Tire,0.785
0.209,Osinachi (Remix) (feat. Davido),HumbleSmith,0.856,252578,0.76,0.0,1,0.0707,-4.959,0,Afrobeats 2016,30.0,0.271,115.023,4,15NSyo1LDR1xRjMTXpmwzm,Osinachi - Remix,0.861
0.403,Life (feat. Patoranking),Bisa Kdei,0.816,212741,0.748,2.96e-06,1,0.0784,-3.156,1,Afrobeats 2016,32.0,0.0423,117.97,4,4sI5ErnEHbAvPa0bCAvOEy,Life (feat. Patoranking),0.96
0.252,Ahyesi,Kwabena Kwabena,0.909,238367,0.53,3.1e-05,0,0.0954,-4.412,1,Afrobeats 2016,29.0,0.0831,104.908,4,4ItdE2ZDt9RRimRmauv2ol,Tuamudaa,0.828
0.697,Fada Fada (Ghetto Gospel),Phyno,0.493,284592,0.797,0.0,8,0.19,-2.971,1,Afrobeats 2016,31.0,0.201,92.302,3,3blrl4YCbQeLpMAoB8I78h,Fada Fada (Ghetto Gospel),0.847
0.755,Gifted,Flowking Stone,0.921,176424,0.771,0.0513,0,0.0788,-4.79,1,Afrobeats 2016,18.0,0.068,109.998,4,1uoWwjoROCpKkpoCS7Ok0m,Go Low,0.881
0.412,Too Much Money,E.L,0.752,226621,0.897,0.0,5,0.0818,-3.168,1,Afrobeats 2016,9.0,0.0718,124.064,4,3ACfpMJoveUKgnJOpCsvaR,Too Much Money,0.961
0.0203,After the Storm,Shatta Wale,0.875,200602,0.949,1.98e-06,0,0.0363,-1.137,1,Afrobeats 2016,16.0,0.175,122.985,4,3xGjNrke49E7LtLP6ybf0N,Baby Chop Kiss,0.593
0.17,Susuka,Kofi Kinaata,0.877,198792,0.495,0.000208,7,0.217,-6.217,1,Afrobeats 2016,31.0,0.0873,104.987,4,0gsvdAKRIVwzojl0rvxfRA,Susuka,0.613
0.143,Selfie,VVIP,0.832,198113,0.538,7.7e-06,0,0.417,-14.657,0,Afrobeats 2016,6.0,0.117,109.967,4,14GNotCUNDUlb3xmXCQHnd,Selfie,0.918
0.0235,Angela,Kuami Eugene,0.653,187298,0.651,2.98e-05,3,0.221,-3.165,1,Afrobeats 2017,44.0,0.0723,200.075,4,0whUOKHJ2FK9InBanfwEci,Angela,0.92
0.127,Sing My Name (feat. Patoranking),MzVee,0.855,214769,0.621,1.04e-06,1,0.0694,-3.362,1,Afrobeats 2017,42.0,0.0384,105.064,4,49ON6nzE795sVqUQ0o01l2,Sing My Name (feat. Patoranking),0.965
0.0625,Odoo,STARBOY,0.656,190587,0.72,0.000388,5,0.132,-6.072,1,Afrobeats 2017,32.0,0.0912,203.881,4,1jyosIEFzdziDT2ofYZIHz,Odoo,0.893
0.558,"Sarkodie, Vol. 4",Sarkodie,0.86,210442,0.764,0.0112,4,0.0635,-4.137,0,Afrobeats 2017,2.0,0.0544,102.03,4,4RZEzeRZfjJ13p1SZ1OvJ9,Pain Killer,0.944
0.281,Say You Love Me,KiDi,0.727,205800,0.593,0.0,0,0.102,-6.91,1,Afrobeats 2017,33.0,0.0358,100.033,4,5wTybOX6PxxHKgZlJA9pwN,Say You Love Me,0.813
0.28,Ammartia,Ammara Brown,0.74,230870,0.684,0.0,11,0.168,-3.493,1,Afrobeats 2017,38.0,0.178,105.062,4,3VuB3Dhc6tddza95JAabtq,Akiliz,0.881
0.3,BulletProof,Shatta Wale,0.613,216414,0.542,4.91e-06,6,0.0798,-5.443,1,Afrobeats 2017,35.0,0.128,98.947,4,6OIRP0moyzMkUWO3ipxsrm,BulletProof,0.794
0.238,Shatta Wale,Shatta Wale,0.738,222380,0.763,0.0,9,0.262,-3.402,0,Afrobeats 2017,31.0,0.0843,112.157,4,2CWiLT1VYe7HJiInh4aDp5,Hosanna,0.775
0.241,Ma girl,Toofan,0.845,207273,0.93,0.0,7,0.0971,-0.614,1,Afrobeats 2017,40.0,0.2,109.96,4,2CUfR68XB0qSpCA5YXFbkO,Ma girl,0.819
0.126,Adwenfi (feat. Kuami Eugene & Shatta Wale),DJ Vyrusky,0.573,215730,0.741,0.0,5,0.0385,-3.129,1,Afrobeats 2017,28.0,0.0727,100.029,4,6RXTAfBWmgQELp355xI7ZB,Adwenfi (feat. Kuami Eugene & Shatta Wale),0.935
0.37,Oh Yeah,King Promise,0.776,250279,0.646,1.96e-05,2,0.0579,-4.678,0,Afrobeats 2017,42.0,0.0308,107.009,4,6awaTwt2xGyctVOsvN3BhT,Oh Yeah,0.831
0.336,Epistles of Mama,Stonebwoy,0.877,210364,0.738,0.0,0,0.046,-5.151,1,Afrobeats 2017,34.0,0.0967,107.016,4,6yCeoQn03QrGsAwz8ehrbk,Bawasaaba,0.878
0.273,BE,Tekno,0.861,225646,0.679,2.12e-06,10,0.131,-5.566,1,Afrobeats 2017,45.0,0.0675,100.074,4,0og4lILet19SE4jnwGBdcR,BE,0.821
0.272,Sponsor,Ebony,0.853,220239,0.588,0.0,1,0.0681,-6.604,1,Afrobeats 2017,23.0,0.0537,104.997,4,1ILizJlzarqbUQUyVTrJzN,Sponsor,0.893
0.234,Me and You,Praiz,0.886,226769,0.628,1e-05,10,0.0784,-9.299,0,Afrobeats 2017,46.0,0.0639,107.945,4,37gtSmRBMvDcC93rWch2by,Me and You,0.534
0.0897,Hero,Stonebwoy,0.811,177984,0.884,0.0,11,0.208,-1.294,0,Afrobeats 2017,22.0,0.252,104.084,4,1SxRhx5eGRIBVksobci1Uw,Hero,0.797
0.145,That Ting (feat. Kuami Eugene),Sheldon,0.849,229412,0.633,0.0,8,0.117,-5.004,0,Afrobeats 2017,14.0,0.0594,101.962,4,0LpmJG03LjwpoboadQHoTW,That Ting (feat. Kuami Eugene),0.889
0.301,Agbo,EL,0.592,221217,0.673,0.0,5,0.0312,-4.741,1,Afrobeats 2017,21.0,0.164,115.055,4,3spf9iocXjN3DC3kdghDNl,Agbo,0.963
0.585,Falling Again (feat. Kojo Funds),Stonebwoy,0.616,212211,0.587,0.0,1,0.113,-7.709,1,Afrobeats 2017,37.0,0.284,124.387,5,7mTOPgcGuWufVIZpExTjNl,Falling Again (feat. Kojo Funds),0.87
0.14,Love You Die (feat. Diamond Platnumz),Patoranking,0.79,195597,0.699,0.0,0,0.0945,-6.427,1,Afrobeats 2017,48.0,0.0376,105.04,4,6BnKiK0FwqJoqCdVKh442g,Love You Die (feat. Diamond Platnumz),0.771
0.163,Bonyfied,Ebony,0.881,198950,0.782,0.000127,11,0.0642,-5.183,0,Afrobeats 2017,30.0,0.0507,105.099,4,1R7kO17v03oOaDCsW3KgZy,Aseda,0.965
0.132,Faya Burn Dem,Article Wan,0.82,236373,0.82,0.0,10,0.0762,-1.674,0,Afrobeats 2017,13.0,0.0694,105.046,4,3kOXk7QmDREU51eKW9tYWF,Faya Burn Dem,0.958
0.036,DaaVee,MzVee,0.688,218298,0.812,0.0,5,0.129,-3.859,0,Afrobeats 2017,7.0,0.0468,93.936,4,09mhNmJ96MR79AlbQrGnrL,We Run Dem (feat. Article Wan),0.915
0.121,Number (feat. Kuami Eugene & Ko-Jo Cue),DJ Vyrusky,0.634,225333,0.775,0.0,5,0.361,-5.914,1,Afrobeats 2017,14.0,0.171,90.002,4,2JBK7Hh3zIByiG1rSghdO3,Number (feat. Kuami Eugene & Ko-Jo Cue),0.916
0.208,One Shot (feat. Shatta Wale & Sarkodie),R2Bees,0.876,220421,0.841,0.0,0,0.147,-2.293,1,Afrobeats 2017,35.0,0.0443,114.988,4,2uhNP5JVU6OVoL5lOvH1tR,One Shot (feat. Shatta Wale & Sarkodie),0.875
0.234,Double Trouble (feat. King Promise & Sarkodie),Vision DJ,0.791,263131,0.724,0.00122,10,0.189,-6.11,0,Afrobeats 2017,14.0,0.147,103.966,4,024Si0VrgGuslpbud96tnX,Double Trouble (feat. King Promise & Sarkodie),0.824
0.244,Bronya,Wutah,0.837,199941,0.621,0.0436,4,0.0937,-6.274,1,Afrobeats 2017,31.0,0.0835,99.958,4,4KXYwxMGesPPQXpd9KLKEk,Bronya,0.876
0.0458,"Obi Agyi, Obi Girl",Captain Planet 4x4,0.879,237818,0.794,0.115,7,0.0738,-4.131,1,Afrobeats 2017,23.0,0.0384,109.987,4,2fGYgI3hoo9WVP4vY8lKO2,"Obi Agyi, Obi Girl",0.96
0.0724,DaaVee,MzVee,0.539,210600,0.841,1.52e-05,10,0.145,-4.382,1,Afrobeats 2017,19.0,0.061,199.895,4,2Hqgwt2EHsL8gfUx8x4s1c,DaaVi,0.956
0.235,Poison,Ebony,0.734,221962,0.587,0.0,0,0.201,-6.372,1,Afrobeats 2017,20.0,0.162,99.966,4,0KPZz3KKBgZROTGFLsYLct,Poison,0.666
0.213,Hiribaba (feat. MzVee),Kuami Eugene,0.76,214364,0.78,0.0,0,0.0985,-4.417,1,Afrobeats 2017,23.0,0.0483,110.056,4,1Ep0JJf5kUJplNz8mbXbiN,Hiribaba (feat. MzVee),0.911
0.2,Taking Over,Shatta Wale,0.851,215401,0.423,0.0,6,0.209,-10.741,1,Afrobeats 2017,33.0,0.347,112.944,4,0T3pdh1lMx9htNsQ3tDy9n,Taking Over,0.711
0.00594,DaaVee,MzVee,0.779,195130,0.647,0.0,1,0.0964,-5.022,1,Afrobeats 2017,19.0,0.0542,114.998,4,5ld1Le4Or3klEPFDNyvJft,Rewind (feat. Kuami Eugene),0.666
0.223,Yawa,Tekno,0.92,236356,0.584,0.000274,9,0.0422,-4.789,0,Afrobeats 2017,48.0,0.0629,107.965,4,1upN5agNhRcspLSpROWBaN,Yawa,0.963
0.469,"Slow Down (feat. D-Black, Joey B & King Promise)",DJ Breezy,0.793,308088,0.736,0.00282,11,0.0673,-3.303,1,Afrobeats 2017,17.0,0.0409,107.021,4,5v4k2iQrmFp6VEIUlbisC1,"Slow Down (feat. D-Black, Joey B & King Promise)",0.691
0.124,My Own,Samini,0.659,199298,0.686,0.0,6,0.0971,-4.742,1,Afrobeats 2017,16.0,0.289,172.024,4,2RTN5oxmusSUs3OJJbXkqg,My Own,0.62
0.293,Selfish,King Promise,0.822,244615,0.587,0.0,9,0.077,-6.593,0,Afrobeats 2017,47.0,0.0758,104.007,4,01VOoRJ86VrIIPPlMlJ06Y,Selfish,0.933
0.384,Mature by Nature,Magnom,0.82,188796,0.531,0.00138,2,0.0862,-4.594,0,Afrobeats 2017,43.0,0.342,178.067,4,4WfhIVjXYsdWb73kmy1YSW,My Baby (feat. Joey B),0.962
0.324,Manya,Mut4y,0.82,231273,0.605,2.33e-06,2,0.159,-7.676,1,Afrobeats 2017,47.0,0.0922,110.011,4,0uaKM65fL3aEgZdmwabvDb,Manya,0.643
0.174,Plantain Chips,R2Bees,0.966,198500,0.671,7.44e-05,10,0.0772,-3.927,0,Afrobeats 2017,37.0,0.107,107.086,4,5IDASXQK2MpLs6eWbQKkx0,Plantain Chips,0.826
0.507,Gaga Shuffle,2Baba,0.899,221584,0.584,0.02,6,0.0835,-5.292,1,Afrobeats 2017,43.0,0.0523,105.0,4,3VSMeD0q2AXrGbLkpNFlHW,Gaga Shuffle,0.828
0.234,Sounds From The Other Side,WizKid,0.819,160293,0.839,1.74e-05,6,0.137,-3.663,0,Afrobeats 2017,48.0,0.0682,98.968,4,2hKLu5akQZ9BbrCQVXM2cZ,Daddy Yo,0.81
0.031,Boom Bang Bang,Kuami Eugene,0.752,216764,0.676,0.0,4,0.168,-6.862,1,Afrobeats 2017,5.0,0.0482,103.02,4,7vJzJJiRUKPg1W2cWseTP2,Boom Bang Bang,0.738
0.162,Makoma,Adina Thembi,0.771,221359,0.505,0.00164,5,0.0915,-5.912,1,Afrobeats 2017,30.0,0.0401,103.036,4,6A0WcLogDB0OWpoBzu5ZWI,Makoma,0.963
0.284,Che Che,Mayorkun,0.881,215197,0.695,0.0,3,0.236,-3.197,0,Afrobeats 2017,40.0,0.0463,106.001,4,1iBbmVrFxZ2yeOpplmAjWK,Che Che,0.801
0.266,Bonyfied,Ebony,0.894,215720,0.662,0.0,2,0.263,-5.896,1,Afrobeats 2017,45.0,0.0678,105.103,4,5tHHTCrYW1S51Of1zyH7Eb,Date Ur Fada,0.93
0.235,Mujahid,Fancy Gadam,0.886,235872,0.82,0.0,9,0.145,-3.374,0,Afrobeats 2017,7.0,0.102,107.033,4,6H5446y1DJ6LBQSqsqoJyy,Total Cheat (feat. Sarkodie),0.96
0.13,DaaVee,MzVee,0.676,215494,0.738,0.0,6,0.166,-5.484,1,Afrobeats 2017,10.0,0.0334,100.013,4,7f55H4UDHY85wBzUW18tJv,Feel Alright (feat. Ki Di),0.875
0.209,Abaa,El Lomi,0.942,194062,0.478,0.0,4,0.172,-9.761,1,Afrobeats 2017,20.0,0.0598,110.072,4,3YjB6TnNvV11MzbjGQ4rz0,Abaa,0.961
0.297,Dem Confuse,Shatta Wale,0.758,216467,0.767,0.0,11,0.046,-6.09,1,Afrobeats 2017,19.0,0.42,107.385,4,7DmutuTSzOWwq7j4akJOZ4,Dem Confuse,0.857
0.207,Confession,Kofi Kinaata,0.885,212715,0.513,6.19e-05,7,0.175,-6.361,1,Afrobeats 2017,0.0,0.0846,105.032,4,0c1vJhOyIGn8sqY1uZd7ok,Confession,0.72
0.114,Show Dem (feat. Ko-Jo Cue),Kuami Eugene,0.721,240014,0.66,0.0,1,0.236,-6.189,1,Afrobeats 2017,22.0,0.101,104.997,4,6VmHjlce3j0Ys8jmuuETO1,Show Dem (feat. Ko-Jo Cue),0.886
0.144,Shatta Wale,Shatta Wale,0.922,237375,0.652,0.0,2,0.134,-5.077,1,Afrobeats 2017,27.0,0.0916,114.064,4,1c3IQkg3ITukWm6TYfWme8,Forgetti,0.904
0.399,Koliko,VVIP,0.81,239949,0.725,0.00811,4,0.0865,-5.532,1,Afrobeats 2017,8.0,0.266,104.057,4,22Vr41qoM2TdSzMuUrvfUI,Koliko,0.957
0.00904,Freedom,Shatta Wale,0.874,218667,0.807,0.000755,6,0.675,-6.73,1,Afrobeats 2017,36.0,0.265,139.999,4,2g7Oj77jErNv0egbCczQ7Q,Freedom,0.922
0.121,Fadama Boy,Kuami Eugene,0.749,218364,0.788,0.0,10,0.287,-4.056,1,Afrobeats 2017,20.0,0.039,109.973,4,0WNvKWFIObHA6XJw47bQ2S,Fadama Boy,0.874
0.0456,Odo,KiDi,0.763,186990,0.603,0.00507,0,0.0539,-5.01,1,Afrobeats 2017,45.0,0.0373,103.036,4,2KqVNeDwxcfNaXQFJvNnmf,Odo,0.95
0.526,Esopi Yo (feat. Tiwa Savage),Awilo Longomba,0.741,187826,0.882,0.0,5,0.0782,-4.076,1,Afrobeats 2017,26.0,0.0474,114.978,4,09VXJlvMR4GMofpYrT7HVV,Esopi Yo (feat. Tiwa Savage),0.908
0.158,Ebeyeyie,Kuami Eugene,0.775,193393,0.692,0.0,9,0.103,-6.047,1,Afrobeats 2017,30.0,0.0481,112.034,4,5j0k7CiaJxhHx7KpxkWSWl,Ebeyeyie,0.852
0.522,Pain Killer (feat. RunTown),Sarkodie,0.853,219272,0.775,0.00348,4,0.0684,-4.111,0,Afrobeats 2017,39.0,0.0581,101.999,4,2jDsxJzo2Trdr6aGRMhqG1,Pain Killer (feat. RunTown),0.963
0.187,Yeba,Kiss Daniel,0.813,198975,0.77,0.00152,1,0.0979,-5.26,1,Afrobeats 2017,46.0,0.0951,110.044,4,1toO4jnjuU6IQ0Y3o5PIzK,Yeba,0.717
0.714,Somebody Baby,Rude Boy,0.825,258159,0.738,0,10,0.106,-2.96,0,Afrobeats 2018,0.0,0.0688,112.009,4,3CmJHB7yQpft6GTips8YaN,Somebody Baby,0.967
0.562,Science Student,Olamide,0.789,203363,0.864,0,2,0.0759,-2.848,1,Afrobeats 2018,0.0,0.344,124.166,4,5MEuXmGaRSbz1wx16xRbn9,Science Student,0.814
0.106,Mind,Various Artists,0.842,233848,0.632,0,10,0.0716,-5.846,1,Afrobeats 2018,5.0,0.0895,114.956,4,2Wg4SXmedmM73sBdz0OC4a,Mind,0.446
0.0965,For Life,Runtown,0.72,229634,0.67,3.32e-05,10,0.0615,-4.895,1,Afrobeats 2018,0.0,0.216,205.67,4,5MTqiEyaAaqEpyRQ9wGFD5,For Life,0.844
0.24,4DAYZ,Kiss Daniel,0.761,160000,0.883,0.000496,11,0.0534,-3.591,1,Afrobeats 2018,0.0,0.0952,123.993,4,6lzPJzD4s47d2o5NSSoc8i,4DAYZ,0.974
